"","geoNetwork.country","fullVisitorId","channelGrouping","fullVisitorId.1","device.browser","device.operatingSystem","device.deviceCategory","geoNetwork.continent","geoNetwork.subContinent","geoNetwork.country.1","trafficSource.source","trafficSource.medium","totals.hits","totals.pageviews","date","trafficSource.adContent","device.isMobile","avgGDP","gni2017","gni_cat","totals.transactionRevenue","summedRevenue","summedRevenue_log","totals.transactionRevenue_log"
"1000","United States",6391993592802283520,"Referral",6391993592802283520,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",38,31,20170501,"","False",60269.2179913037,59460,"High income",28330000,28330000,17.1594318718067,17.1594318718067
"1001","United States",6403816382362615808,"Direct",6403816382362615808,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",34,31,20170801,"","False",60269.2179913037,59460,"High income",135070000,135070000,18.7213037205369,18.7213037205369
"1002","United States",6406314348223568896,"Organic Search",6406314348223568896,"Other","Windows","desktop","Americas","Northern America","United States","google","organic",12,12,20161129,"","False",60269.2179913037,59460,"High income",19990000,19990000,16.8107427064766,16.8107427064766
"1003","United States",6413366656495153152,"Referral",6413366656495153152,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",27,23,20160822,"","False",60269.2179913037,59460,"High income",71710000,71710000,18.0881407658588,18.0881407658588
"1004","United States",6416811485882520576,"Display",6416811485882520576,"Chrome","iOS","desktop","Americas","Northern America","United States","google","cpm",27,12,20170623,"","False",60269.2179913037,59460,"High income",33980000,33980000,17.3412826742081,17.3412826742081
"1005","United States",6419238664399930368,"Organic Search",6419238664399930368,"Other","Windows","desktop","Americas","Northern America","United States","google","organic",17,15,20170228,"","False",60269.2179913037,59460,"High income",16990000,16990000,16.6481354936481,16.6481354936481
"1006","United States",6421960756925081600,"Organic Search",6421960756925081600,"Safari","iOS","desktop","Americas","Northern America","United States","google","organic",21,16,20170312,"","False",60269.2179913037,59460,"High income",42970000,42970000,17.5760127557512,17.5760127557512
"1007","United States",6426341208737197056,"Referral",6426341208737197056,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",16,13,20170611,"","False",60269.2179913037,59460,"High income",55990000,55990000,17.8406836613251,17.8406836613251
"1008","United States",6436454707480049664,"Referral",6436454707480049664,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",21,19,20170515,"","False",60269.2179913037,59460,"High income",75180000,75180000,18.1353957961003,18.1353957961003
"1009","United States",3747190338602183168,"Organic Search",3747190338602183168,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",21,15,20170613,"","False",60269.2179913037,59460,"High income",139750000,139750000,18.7553656699995,18.7553656699995
"1010","United States",3756657782077054464,"Organic Search",3756657782077054464,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",44,34,20161213,"","False",60269.2179913037,59460,"High income",16460000,32890000,17.3086792181652,16.6164437532132
"1012","United States",9560188227657175040,"Referral",9560188227657175040,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",144,111,20170630,"","False",60269.2179913037,59460,"High income",68160000,68160000,18.0373684404853,18.0373684404853
"1013","United States",9562948220302753792,"Organic Search",9562948220302753792,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","organic",20,20,20170203,"","False",60269.2179913037,59460,"High income",55990000,55990000,17.8406836613251,17.8406836613251
"1014","United States",6481748736257427456,"Social",6481748736257427456,"Chrome","iOS","desktop","Americas","Northern America","United States","Other","referral",14,13,20170501,"","False",60269.2179913037,59460,"High income",67180000,67180000,18.0228861421484,18.0228861421484
"1015","United States",9575170126084020224,"Organic Search",9575170126084020224,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","organic",17,13,20170515,"","False",60269.2179913037,59460,"High income",18990000,18990000,16.7594230827885,16.7594230827885
"1016","United States",6539054271579803648,"Referral",6539054271579803648,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",21,17,20161209,"","False",60269.2179913037,59460,"High income",64760000,64760000,17.9861986867737,17.9861986867737
"1017","United States",6542209208399540224,"Referral",6542209208399540224,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,17,20170630,"","False",60269.2179913037,59460,"High income",33590000,33590000,17.3297389615885,17.3297389615885
"1018","United States",6548626246130863104,"Referral",6548626246130863104,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",22,19,20161112,"","False",60269.2179913037,59460,"High income",73570000,73570000,18.1137478919084,18.1137478919084
"1019","United States",6565636910376220672,"Organic Search",6565636910376220672,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",21,16,20170519,"","False",60269.2179913037,59460,"High income",13290000,13290000,16.4025224306894,16.4025224306894
"1020","United States",6567450857887664128,"Referral",6567450857887664128,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,16,20161030,"","False",60269.2179913037,59460,"High income",19190000,19190000,16.7698998679839,16.7698998679839
"1021","United States",6571750739526542336,"Direct",6571750739526542336,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",35,28,20170501,"","False",60269.2179913037,59460,"High income",74980000,74980000,18.132731969272,18.132731969272
"1022","United States",9605314266724790272,"Referral",9605314266724790272,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",39,30,20160816,"","False",60269.2179913037,59460,"High income",169130000,169130000,18.9461782079502,18.9461782079502
"1023","United States",9610282033684441088,"Organic Search",9610282033684441088,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",27,22,20170617,"","False",60269.2179913037,59460,"High income",24280000,24280000,17.0051635241556,17.0051635241556
"1024","United States",6616312769485144064,"Organic Search",6616312769485144064,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",25,21,20161014,"","False",60269.2179913037,59460,"High income",89970000,89970000,18.3149868393933,18.3149868393933
"1025","United States",6616892388883131392,"Referral",6616892388883131392,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",17,14,20170617,"","False",60269.2179913037,59460,"High income",30390000,30390000,17.229624164893,17.229624164893
"1026","United States",6633599178417941504,"Referral",6633599178417941504,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",40,35,20170519,"","False",60269.2179913037,59460,"High income",27980000,27980000,17.1470005272016,17.1470005272016
"1027","United States",6646071329246119936,"Referral",6646071329246119936,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",20,15,20170420,"","False",60269.2179913037,59460,"High income",15990000,15990000,16.5874740848101,16.5874740848101
"1028","United States",6664733704830725120,"Referral",6664733704830725120,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","Other","referral",22,20,20160902,"","False",60269.2179913037,59460,"High income",35080000,35080000,17.3731417254683,17.3731417254683
"1029","United States",6671389444747353088,"Referral",6671389444747353088,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",50,30,20170420,"","False",60269.2179913037,59460,"High income",76780000,76780000,18.1564547475369,18.1564547475369
"1030","United States",9677631416486424576,"Referral",9677631416486424576,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",21,16,20160816,"","False",60269.2179913037,59460,"High income",82440000,82440000,18.2275813139865,18.2275813139865
"1031","United States",6696682663058660352,"Organic Search",6696682663058660352,"Safari","iOS","desktop","Americas","Northern America","United States","google","organic",112,75,20170420,"","False",60269.2179913037,59460,"High income",22970000,22970000,16.9496995746653,16.9496995746653
"1032","United States",6708775225272351744,"Direct",6708775225272351744,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",36,29,20160820,"","False",60269.2179913037,59460,"High income",103920000,103920000,18.4591319303266,18.4591319303266
"1033","United States",6712520540378436608,"Organic Search",6712520540378436608,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","organic",38,31,20160902,"","False",60269.2179913037,59460,"High income",33670000,33670000,17.3321177911373,17.3321177911373
"1034","United States",6721635105403068416,"Organic Search",6721635105403068416,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",38,29,20160816,"","False",60269.2179913037,59460,"High income",61310000,61310000,17.9314535197389,17.9314535197389
"1035","United States",6727676146823334912,"Referral",6727676146823334912,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",34,26,20161014,"","False",60269.2179913037,59460,"High income",186840000,186840000,19.0457631935982,19.0457631935982
"1036","United States",6730027102407598080,"Direct",6730027102407598080,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",33,24,20170501,"","False",60269.2179913037,59460,"High income",71960000,71960000,18.0916209670466,18.0916209670466
"1039","United States",9754532782260768768,"Organic Search",9754532782260768768,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",150,120,20160822,"","False",60269.2179913037,59460,"High income",81570000,81570000,18.2169721052768,18.2169721052768
"1041","United States",3921649958751416320,"Paid Search",3921649958751416320,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","cpc",80,57,20170420,"Google Merchandise Collection","False",60269.2179913037,59460,"High income",579550000,579550000,20.177762498299,20.177762498299
"1042","United States",6768557709167920128,"Referral",6768557709167920128,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",26,20,20170630,"","False",60269.2179913037,59460,"High income",24620000,24620000,17.0190696787206,17.0190696787206
"1043","United States",6781934558737955840,"Referral",6781934558737955840,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",43,31,20161030,"","False",60269.2179913037,59460,"High income",55970000,55970000,17.8403263908675,17.8403263908675
"1044","United States",9803059849568954368,"Organic Search",9803059849568954368,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",17,15,20160820,"","False",60269.2179913037,59460,"High income",38090000,38090000,17.4554623384548,17.4554623384548
"1045","United States",6810807631474906112,"Direct",6810807631474906112,"Safari","iOS","tablet","Americas","Northern America","United States","(direct)","(none)",25,20,20160831,"","True",60269.2179913037,59460,"High income",15040000,15040000,16.526223876486,16.526223876486
"1046","United States",6816536410771579904,"Direct",6816536410771579904,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",25,21,20170519,"","False",60269.2179913037,59460,"High income",62270000,62270000,17.9469903268486,17.9469903268486
"1047","United States",6820200829240884224,"Organic Search",6820200829240884224,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",17,17,20170616,"","False",60269.2179913037,59460,"High income",59990000,119980000,18.6028356201892,17.9096884396293
"1049","United States",6843021103780631552,"Direct",6843021103780631552,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",15,13,20161130,"","False",60269.2179913037,59460,"High income",47980000,47980000,17.6862948153758,17.6862948153758
"1050","United States",6843737679875735552,"Organic Search",6843737679875735552,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",25,21,20170111,"","False",60269.2179913037,59460,"High income",26980000,26980000,17.1106064087439,17.1106064087439
"1051","United States",6846751553116402688,"Organic Search",6846751553116402688,"Chrome","Android","mobile","Americas","Northern America","United States","google","organic",23,20,20161118,"","True",60269.2179913037,59460,"High income",24990000,24990000,17.0339863028111,17.0339863028111
"1052","United States",6849604863010168832,"Referral",6849604863010168832,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",27,23,20170303,"","False",60269.2179913037,59460,"High income",470480000,470480000,19.969264008116,19.969264008116
"1053","United States",6857044423045484544,"Referral",6857044423045484544,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",33,28,20161129,"","False",60269.2179913037,59460,"High income",35180000,35180000,17.3759882972737,17.3759882972737
"1054","United States",6857552977266709504,"Organic Search",6857552977266709504,"Chrome","Android","mobile","Americas","Northern America","United States","google","organic",59,50,20170228,"","True",60269.2179913037,59460,"High income",78270000,78270000,18.175674945781,18.175674945781
"1055","United States",6860585506897325056,"Referral",6860585506897325056,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",50,38,20170420,"","False",60269.2179913037,59460,"High income",4.39e+08,4.39e+08,19.9000099710394,19.9000099710394
"1056","United States",6865658404662117376,"Organic Search",6865658404662117376,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",53,37,20170420,"","False",60269.2179913037,59460,"High income",19900000,19900000,16.8062302896947,16.8062302896947
"1057","United States",6871033222959309824,"Referral",6871033222959309824,"Chrome","Windows","desktop","Americas","Northern America","United States","Other","referral",15,15,20161213,"","False",60269.2179913037,59460,"High income",111980000,111980000,18.533830841885,18.533830841885
"1058","United States",6873140036612855808,"Organic Search",6873140036612855808,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","organic",44,35,20170630,"","False",60269.2179913037,59460,"High income",592880000,592880000,20.2005025756074,20.2005025756074
"1059","United States",4031993507382416384,"Direct",4031993507382416384,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",11,10,20170501,"","False",60269.2179913037,59460,"High income",67180000,67180000,18.0228861421484,18.0228861421484
"1061","United States",6886733039051257856,"Organic Search",6886733039051257856,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",47,37,20161209,"","False",60269.2179913037,59460,"High income",59950000,59950000,17.9090214394378,17.9090214394378
"1062","United States",6887689755860407296,"Referral",6887689755860407296,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",43,31,20170228,"","False",60269.2179913037,59460,"High income",114990000,114990000,18.5603557260248,18.5603557260248
"1063","United States",6929895101672210432,"Referral",6929895101672210432,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",47,37,20170616,"","False",60269.2179913037,59460,"High income",25020000,25020000,17.035186063003,17.035186063003
"1064","United States",9956296141985415168,"Organic Search",9956296141985415168,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",45,39,20170519,"","False",60269.2179913037,59460,"High income",3.63e+08,3.63e+08,19.7099133922291,19.7099133922291
"1065","United States",6937662175873658880,"Display",6937662175873658880,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","Other","cpm",51,40,20160816,"","False",60269.2179913037,59460,"High income",174010000,174010000,18.9746233267918,18.9746233267918
"1066","United States",6941556461186083840,"Referral",6941556461186083840,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",24,18,20160822,"","False",60269.2179913037,59460,"High income",27110000,27110000,17.1154132214748,17.1154132214748
"1067","United States",9970378027479687168,"Referral",9970378027479687168,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",26,20,20170228,"","False",60269.2179913037,59460,"High income",143700000,143700000,18.7832383510493,18.7832383510493
"1068","United States",6954387213546558464,"Direct",6954387213546558464,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",31,26,20170203,"","False",60269.2179913037,59460,"High income",19190000,19190000,16.7698998679839,16.7698998679839
"1069","United States",9972597816595372032,"Organic Search",9972597816595372032,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",39,35,20161209,"","False",60269.2179913037,59460,"High income",58980000,58980000,17.8927089613514,17.8927089613514
"1070","United States",6965114057791256576,"Referral",6965114057791256576,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",37,30,20161213,"","False",60269.2179913037,59460,"High income",64250000,64250000,17.9782922817396,17.9782922817396
"1071","United States",6966023444510052352,"Direct",6966023444510052352,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",16,14,20161209,"","False",60269.2179913037,59460,"High income",55990000,55990000,17.8406836613251,17.8406836613251
"1072","United States",9980323391675824128,"Referral",9980323391675824128,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",34,25,20160811,"","False",60269.2179913037,59460,"High income",38330000,38330000,17.4617434373567,17.4617434373567
"1073","United States",6986536761307655168,"Organic Search",6986536761307655168,"Safari","iOS","desktop","Americas","Northern America","United States","google","organic",57,39,20170501,"","False",60269.2179913037,59460,"High income",437070000,437070000,19.8956039232983,19.8956039232983
"1074","United States",6988456629622921216,"Organic Search",6988456629622921216,"Chrome","Android","mobile","Americas","Northern America","United States","google","organic",30,28,20161216,"","True",60269.2179913037,59460,"High income",16990000,16990000,16.6481354936481,16.6481354936481
"1075","United States",6995967173645019136,"Referral",6995967173645019136,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",71,44,20170616,"","False",60269.2179913037,59460,"High income",57570000,57570000,17.868512156652,17.868512156652
"1076","United States",7017315069726154752,"Referral",7017315069726154752,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",43,31,20160822,"","False",60269.2179913037,59460,"High income",55240000,55240000,17.8271978865054,17.8271978865054
"1077","United States",7017716009560683520,"Paid Search",7017716009560683520,"Chrome","Windows","desktop","Americas","Northern America","United States","google","cpc",18,16,20170630,"","False",60269.2179913037,59460,"High income",6990000,6990000,15.75999111421,15.75999111421
"1078","United States",7024229681211664384,"Referral",7024229681211664384,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,16,20170228,"","False",60269.2179913037,59460,"High income",19190000,19190000,16.7698998679839,16.7698998679839
"1079","United States",7048142789651941376,"Referral",7048142789651941376,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",11,10,20170613,"","False",60269.2179913037,59460,"High income",255200000,255200000,19.3575581094349,19.3575581094349
"1080","United States",7054908618767753216,"Referral",7054908618767753216,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",51,39,20170519,"","False",60269.2179913037,59460,"High income",205940000,205940000,19.1430954221929,19.1430954221929
"1081","United States",7071796515432629248,"Paid Search",7071796515432629248,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","cpc",16,14,20161209,"","False",60269.2179913037,59460,"High income",16990000,16990000,16.6481354936481,16.6481354936481
"1082","United States",8199640753422534656,"Social",8199640753422534656,"Safari","iOS","desktop","Americas","Northern America","United States","Other","referral",39,33,20170613,"","False",60269.2179913037,59460,"High income",5480000,5480000,15.5166156589242,15.5166156589242
"1083","United States",7080810108082423808,"Direct",7080810108082423808,"Chrome","iOS","mobile","Americas","Northern America","United States","(direct)","(none)",52,37,20170501,"","True",60269.2179913037,59460,"High income",1990000,1990000,14.5036451967007,14.5036451967007
"1084","United States",7081230071374452736,"Organic Search",7081230071374452736,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",59,28,20170630,"","False",60269.2179913037,59460,"High income",197470000,197470000,19.1010972320335,19.1010972320335
"1085","United States",7110192560338600960,"Referral",7110192560338600960,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",34,22,20170420,"","False",60269.2179913037,59460,"High income",24640000,24640000,17.0198816966296,17.0198816966296
"1087","United States",8239950188993198080,"Direct",8239950188993198080,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",39,29,20170611,"","False",60269.2179913037,59460,"High income",24270000,24270000,17.0047515777028,17.0047515777028
"1088","United States",7121475808884850688,"Referral",7121475808884850688,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",16,14,20161213,"","False",60269.2179913037,59460,"High income",13590000,13590000,16.4248447861273,16.4248447861273
"1089","United States",7147112211830167552,"Organic Search",7147112211830167552,"Chrome","Android","mobile","Americas","Northern America","United States","google","organic",22,16,20160902,"","True",60269.2179913037,59460,"High income",35480000,35480000,17.3844797154057,17.3844797154057
"1090","United States",7149538216925151232,"Direct",7149538216925151232,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",28,24,20161118,"","False",60269.2179913037,59460,"High income",1.8e+08,1.8e+08,19.0084674088545,19.0084674088545
"1091","United States",8287144117447582720,"Referral",8287144117447582720,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",61,44,20170203,"","False",60269.2179913037,59460,"High income",109450000,109450000,18.5109783819331,18.5109783819331
"1092","United States",7530827035841642496,"Referral",7530827035841642496,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",60,48,20160822,"","False",60269.2179913037,59460,"High income",60030000,60030000,17.910354995228,17.910354995228
"1093","United States",7171380845696595968,"Paid Search",7171380845696595968,"Safari","iOS","mobile","Americas","Northern America","United States","google","cpc",24,18,20160822,"","True",60269.2179913037,59460,"High income",2.5e+07,2.5e+07,17.0343863828325,17.0343863828325
"1094","United States",9262188833552187392,"Referral",9262188833552187392,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",38,30,20161216,"","False",60269.2179913037,59460,"High income",173540000,173540000,18.9719186783296,18.9719186783296
"1095","United States",7195505318139599872,"Referral",7195505318139599872,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",11,11,20160811,"","False",60269.2179913037,59460,"High income",136810000,136810000,18.7341036598963,18.7341036598963
"1096","United States",7215304408310414336,"Direct",7215304408310414336,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",20,19,20170501,"","False",60269.2179913037,59460,"High income",33590000,33590000,17.3297389615885,17.3297389615885
"1097","United States",7229994429253580800,"Direct",7229994429253580800,"Chrome","Android","mobile","Americas","Northern America","United States","(direct)","(none)",18,14,20170318,"","True",60269.2179913037,59460,"High income",29980000,29980000,17.2160410506387,17.2160410506387
"1098","United States",7239459406664799232,"Organic Search",7239459406664799232,"Safari","Windows","mobile","Americas","Northern America","United States","google","organic",48,35,20160811,"","True",60269.2179913037,59460,"High income",26400000,26400000,17.0888745681165,17.0888745681165
"1099","United States",8359659445596139520,"Direct",8359659445596139520,"Chrome","Android","mobile","Americas","Northern America","United States","(direct)","(none)",78,58,20161118,"","True",60269.2179913037,59460,"High income",728200000,728200000,20.4060862937056,20.4060862937056
"1100","United States",7638336411447332864,"Referral",7638336411447332864,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",161,112,20170126,"","False",60269.2179913037,59460,"High income",1.077e+09,1.077e+09,20.7974452351207,20.7974452351207
"1101","United States",7253029414128791552,"Referral",7253029414128791552,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",33,24,20160816,"","False",60269.2179913037,59460,"High income",74410000,74410000,18.1251008993734,18.1251008993734
"1102","United States",7.265361594036e+18,"Referral",7.265361594036e+18,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",11,11,20170623,"","False",60269.2179913037,59460,"High income",27180000,27180000,17.1179919666873,17.1179919666873
"1103","United States",7281719665961519104,"Referral",7281719665961519104,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,14,20161216,"","False",60269.2179913037,59460,"High income",79990000,79990000,18.197412184825,18.197412184825
"1104","United States",7291346718031890432,"Referral",7291346718031890432,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",28,22,20160811,"","False",60269.2179913037,59460,"High income",31300000,31300000,17.2591286555104,17.2591286555104
"1105","United States",7308095176976751616,"Referral",7308095176976751616,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",20,16,20170621,"","False",60269.2179913037,59460,"High income",369400000,369400000,19.7273906257294,19.7273906257294
"1106","United States",7311242886083854336,"Direct",7311242886083854336,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","(direct)","(none)",43,34,20161216,"","False",60269.2179913037,59460,"High income",652740000,1720420000,21.2658342840097,20.2966894456253
"1109","United States",7321764593218311168,"Direct",7321764593218311168,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",17,16,20170501,"","False",60269.2179913037,59460,"High income",33590000,33590000,17.3297389615885,17.3297389615885
"1110","United States",8445777031468826624,"Organic Search",8445777031468826624,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",17,14,20160831,"","False",60269.2179913037,59460,"High income",52560000,52560000,17.7774659321406,17.7774659321406
"1111","United States",7344052172589114368,"Referral",7344052172589114368,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",28,25,20161209,"","False",60269.2179913037,59460,"High income",55990000,55990000,17.8406836613251,17.8406836613251
"1112","United States",4358453897603927552,"Organic Search",4358453897603927552,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",77,54,20160820,"","False",60269.2179913037,59460,"High income",46530000,46530000,17.6556078238208,17.6556078238208
"1113","United States",7352817445808452608,"Organic Search",7352817445808452608,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",22,18,20160816,"","False",60269.2179913037,59460,"High income",43440000,43440000,17.58689123359,17.58689123359
"1114","United States",7358793687985723392,"Organic Search",7358793687985723392,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",39,33,20170111,"","False",60269.2179913037,59460,"High income",55010000,55010000,17.8230255448516,17.8230255448516
"1115","United States",7359252773164626944,"Referral",7359252773164626944,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",65,49,20160816,"","False",60269.2179913037,59460,"High income",73030000,73030000,18.1063808735963,18.1063808735963
"1116","United States",7.361963700684e+18,"Referral",7.361963700684e+18,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",19,18,20170630,"","False",60269.2179913037,59460,"High income",15990000,15990000,16.5874740848101,16.5874740848101
"1117","United States",7365317501077088256,"Organic Search",7365317501077088256,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","organic",76,59,20170203,"","False",60269.2179913037,59460,"High income",81560000,81560000,18.2168495036705,18.2168495036705
"1118","United States",7366648314975511552,"Referral",7366648314975511552,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",40,35,20170623,"","False",60269.2179913037,59460,"High income",21020000,21020000,16.8609849234131,16.8609849234131
"1119","United States",7420300501523012608,"Organic Search",7420300501523012608,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",25,21,20170801,"","False",60269.2179913037,59460,"High income",169900000,570110000,20.1613398826303,18.9507205866422
"1121","United States",7426804494460200960,"Referral",7426804494460200960,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",35,25,20160816,"","False",60269.2179913037,59460,"High income",40050000,40050000,17.5056392314786,17.5056392314786
"1122","United States",7427669167259347968,"Organic Search",7427669167259347968,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",16,14,20161110,"","False",60269.2179913037,59460,"High income",16990000,16990000,16.6481354936481,16.6481354936481
"1123","United States",7441074498173829120,"Referral",7441074498173829120,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",33,23,20170519,"","False",60269.2179913037,59460,"High income",227950000,227950000,19.2446368646237,19.2446368646237
"1124","United States",7444317848220127232,"Referral",7444317848220127232,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",22,17,20161213,"","False",60269.2179913037,59460,"High income",6e+06,6e+06,15.6072700271923,15.6072700271923
"1125","United States",7444340499297100800,"Referral",7444340499297100800,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",14,12,20170420,"","False",60269.2179913037,59460,"High income",28740000,28740000,17.1738004386152,17.1738004386152
"1126","United States",8542560995794564096,"Direct",8542560995794564096,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",31,27,20161110,"","False",60269.2179913037,59460,"High income",124900000,124900000,18.6430239750958,18.6430239750958
"1127","United States",8544910212244329472,"Referral",8544910212244329472,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",20,20,20170515,"","False",60269.2179913037,59460,"High income",13590000,13590000,16.4248447861273,16.4248447861273
"1128","United States",7488710348710522880,"Referral",7488710348710522880,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",57,43,20170126,"","False",60269.2179913037,59460,"High income",64700000,64700000,17.9852717594711,17.9852717594711
